100,AVERAGE,MAX
100,=AVERAGE(A:A),=MAX(A:A)
100
100
100
100
100
100
360
100
380
100
100
100
100
100
100
100
100
100
100
100
100
100
100
410
100
100
410
100
1340
100
100
660
100
100
100
100
100
100
100
100
760
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
370
4810
100
1570
100
440
100
100
100
100
100
100
1280
100
100
100
100
100
100
100
390
100
100
100
100
100
100
100
100
420
100
100
100
100
100
100
100
2240
100
380
100
750
100
100
3650
100
100
100
100
100
100
690
100
100
100
100
100
3600
100
2090
100
100
1070
100
100
520
420
100
100
100
100
2900
920
100
100
100
100
810
100
100
100
100
100
100
100
100
440
100
100
100
100
100
440
100
100
100
100
410
100
100
890
100
100
100
100
450
100
100
1490
410
100
100
100
500
100
100
400
100
100
100
100
540
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
910
100
100
100
1560
100
100
100
410
100
100
390
100
100
100
100
100
100
100
100
100
720
440
100
100
100
100
100
100
100
100
100
350
100
100
100
100
100
1190
100
100
1840
100
100
100
100
100
100
100
100
100
100
100
100
100
1620
100
100
100
100
100
100
100
100
600
100
2980
100
100
100
100
100
410
100
100
450
100
360
1030
100
100
100
100
100
100
100
100
100
100
400
370
100
100
100
100
100
440
100
100
640
100
100
1300
400
100
4120
100
100
100
1050
100
490
100
100
100
100
390
100
100
100
450
100
100
100
100
360
100
100
100
610
100
100
100
360
1380
100
100
100
100
100
100
560
100
390
980
100
100
100
350
410
100
100
100
440
1220
100
100
100
100
100
100
100
100
410
100
100
950
100
2210
100
100
100
100
100
100
100
100
100
100
100
100
100
1000
100
100
400
100
100
100
380
9330
100
100
1520
360
100
100
100
1770
100
100
100
100
350
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
4600
100
100
360
100
100
400
100
100
100
100
100
100
370
100
420
100
100
100
100
100
100
100
100
2390
100
100
1000
100
100
100
1140
100
100
100
100
100
100
100
100
100
100
100
100
100
390
100
100
420
100
100
100
100
530
100
100
100
100
100
100
100
100
770
100
100
100
100
100
100
100
380
100
730
100
100
100
700
100
100
100
100
100
5630
100
100
100
100
100
3890
100
100
380
100
380
100
100
100
100
100
100
420
100
100
400
100
100
100
100
100
100
100
1420
100
100
100
100
100
100
1700
100
100
3520
100
100
100
100
100
100
100
100
640
100
100
430
100
360
100
410
100
100
1730
410
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
830
100
1270
100
880
100
100
700
100
100
100
100
100
360
3430
390
1430
100
840
100
430
990
440
100
100
650
440
100
100
430
100
720
100
700
100
100
100
730
100
530
100
100
100
100
100
370
100
100
2500
100
560
100
100
100
100
390
100
430
100
1140
100
640
100
100
100
100
810
100
6630
100
100
100
100
100
100
100
360
350
100
100
100
410
100
100
420
100
100
100
100
100
100
100
100
100
620
100
100
100
100
100
100
100
100
100
100
440
100
2190
100
100
420
570
100
100
100
100
420
100
100
100
1230
1520
100
2500
390
890
100
100
940
100
100
100
1330
5370
100
100
420
100
100
100
100
390
400
100
100
100
100
100
600
100
100
100
100
100
100
1050
100
100
100
100
100
100
400
460
100
100
100
100
100
100
100
100
100
100
410
100
100
390
100
100
100
100
100
740
100
810
100
100
100
100
2430
100
100
1290
1940
100
100
100
100
100
100
100
930
100
440
100
1210
100
380
500
100
100
390
100
100
100
100
360
420
100
100
100
100
430
1510
380
610
100
370
100
100
100
360
100
690
930
1590
100
3930
430
100
100
100
100
100
100
100
100
100
100
100
100
100
800
100
100
100
3550
100
100
100
100
400
100
100
1040
100
100
100
100
100
100
100
100
100
100
100
100
640
100
100
100
420
100
100
560
370
100
100
1590
100
1070
100
100
100
100
100
100
100
100
100
420
100
100
1120
100
100
100
100
100
100
100
1020
100
770
100
100
100
100
3270
400
1590
100
100
100
100
100
100
100
100
680
100
100
100
100
100
100
1050
100
100
100
100
440
100
390
100
430
1210
100
100
100
100
1190
100
400
100
100
1160
100
100
100
590
610
100
100
1620
100
100
100
570
100
2450
100
100
100
390
100
100
100
100
100
650
520
100
100
650
100
770
660
100
100
100
100
100
100
100
1290
100
100
100
100
100
100
100
100
100
2520
100
100
100
100
100
100
100
100
100
620
100
100
100
100
510
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
1080
2670
100
1750
100
100
1650
1000
100
470
100
100
350
100
100
940
100
100
100
430
440
100
100
100
100
100
100
100
100
100
100
100
100
590
100
100
100
100
100
100
100
1610
100
100
100
100
610
100
100
100
100
420
100
350
100
100
100
100
1100
100
1480
670
1120
100
100
100
730
100
100
100
100
670
1080
100
100
100
100
100
460
100
100
100
100
100
100
100
100
100
100
650
100
880
100
100
100
620
100
100
1170
350
100
100
2170
100
100
730
100
100
100
2010
750
100
100
100
100
100
100
100
100
400
100
100
100
100
100
100
100
100
100
100
1490
100
100
100
100
100
100
100
100
420
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
380
100
2540
430
100
100
100
100
100
100
100
100
100
100
100
2200
100
100
100
100
100
1080
100
2350
100
100
100
100
100
100
100
100
100
100
100
100
100
100
380
100
100
100
440
3820
100
100
100
100
380
100
100
390
100
100
100
100
100
100
100
100
100
100
100
100
380
100
100
1390
100
100
100
100
100
100
350
100
100
100
370
100
100
720
580
1550
100
100
100
100
2440
100
100
830
100
100
420
660
100
100
100
380
100
100
100
100
100
100
100
100
430
420
100
100
690
100
710
100
100
100
100
100
1120
4140
100
100
100
100
400
100
100
100
440
100
100
100
100
100
440
100
100
590
100
100
100
100
100
100
2330
420
670
390
100
100
100
370
100
360
100
100
100
100
440
3070
100
100
410
100
100
100
100
100
100
100
400
100
100
3070
100
100
100
580
100
100
100
730
100
100
100
100
100
1240
100
100
100
490
100
100
100
100
100
100
100
370
100
870
100
100
100
100
100
100
100
100
100
100
4800
1780
100
100
100
100
100
100
100
100
100
100
410
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
390
1130
100
100
100
380
100
380
100
100
100
100
100
100
100
100
100
100
950
100
100
100
100
370
2290
100
370
450
560
100
910
1880
100
1610
100
2340
100
100
100
770
100
100
2960
1630
440
100
540
100
100
440
100
100
100
100
100
100
100
890
1090
100
100
100
100
390
100
100
420
100
100
850
100
550
770
2000
100
100
100
100
100
100
100
100
100
660
100
1320
640
100
100
100
370
100
100
2060
850
100
100
1370
3620
100
100
100
440
100
4750
100
100
100
100
100
100
1170
100
100
100
100
100
100
100
100
100
100
400
100
2250
100
100
100
100
100
100
100
100
100
100
400
100
100
100
100
100
100
100
100
4890
100
100
1720
100
100
5310
100
100
540
100
100
100
100
2170
100
100
660
380
650
100
100
1180
100
100
100
1390
100
100
100
100
100
100
100
100
100
100
100
100
100
100
420
390
390
100
100
100
380
440
380
810
100
100
350
100
100
100
390
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
970
100
100
100
100
100
100
840
2450
100
100
1280
100
4130
100
100
100
100
1690
430
100
100
100
100
100
100
1140
100
100
100
100
100
100
100
100
380
100
100
100
390
100
100
100
100
100
100
400
100
520
100
1690
400
100
100
940
560
100
100
100
410
750
100
100
100
100
100
100
100
100
1320
100
1250
1050
100
100
100
640
360
100
1930
400
1650
100
2150
400
100
100
390
100
400
100
100
100
100
100
650
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
420
100
100
100
100
380
100
100
100
1690
100
100
100
100
390
100
100
100
100
100
100
100
100
380
100
100
480
100
500
100
100
100
1500
680
100
100
100
100
900
420
100
100
100
100
100
100
100
100
420
780
540
6560
420
1580
1240
100
400
100
100
100
440
1080
630
100
100
100
3880
100
100
100
100
100
100
100
100
100
100
100
100
100
100
4290
100
980
100
100
2710
100
100
100
100
100
100
560
100
100
100
100
100
100
100
100
100
100
100
100
100
100
5010
100
380
430
100
100
800
100
100
100
100
100
100
100
100
670
2020
100
100
100
410
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
450
720
100
100
380
100
100
640
100
440
100
100
100
100
380
100
100
770
100
100
100
100
100
100
100
100
100
100
100
1780
100
430
100
100
100
2160
100
100
1800
950
100
350
100
100
100
730
1430
630
100
100
480
840
420
100
100
100
100
680
100
420
100
100
100
100
100
100
100
420
100
510
1510
100
670
100
100
100
350
100
100
100
100
100
100
100
100
100
100
100
100
100
100
410
100
100
100
100
100
100
100
920
100
100
390
100
100
100
100
100
100
1680
100
100
100
100
100
100
100
100
390
100
100
440
100
100
100
350
100
100
2490
100
100
100
100
100
100
100
100
100
100
100
100
100
100
4590
100
100
690
100
100
100
100
770
100
620
100
100
100
100
100
100
100
100
550
100
100
100
560
100
100
100
100
100
390
360
100
100
100
100
100
420
100
100
100
750
100
100
100
380
100
100
100
100
100
100
100
100
100
100
100
930
100
3160
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
430
100
370
100
100
410
100
530
100
100
410
100
100
100
770
100
100
100
100
870
100
100
100
100
7260
1170
100
100
1900
100
100
100
100
710
100
810
100
100
100
100
100
100
1590
1100
710
960
660
100
100
740
100
100
100
100
100
100
100
100
100
100
100
100
100
430
100
100
2530
100
700
100
100
100
1230
610
100
100
420
100
100
100
100
100
420
100
100
100
400
100
100
100
100
100
100
430
100
100
100
100
520
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
360
100
100
100
600
100
100
100
920
350
100
100
100
100
100
100
100
100
100
100
100
100
100
670
100
100
100
100
100
100
100
100
2280
100
100
100
100
100
100
100
100
530
100
100
100
100
100
100
100
880
1050
100
940
350
100
100
100
380
100
1760
100
100
100
100
100
100
580
100
1140
100
100
100
590
760
400
100
100
100
100
940
100
100
1060
100
100
100
100
100
100
100
100
100
1330
100
100
100
100
100
100
660
4860
100
100
100
100
100
100
100
100
100
100
100
100
100
1640
100
100
100
410
100
380
740
100
100
100
100
100
3440
100
100
100
100
100
100
100
100
350
100
520
100
100
100
100
100
100
100
1070
1530
100
420
480
100
380
100
100
500
710
100
780
100
100
960
590
100
100
100
100
580
510
100
100
100
490
2600
100
100
2010
100
100
100
100
660
100
100
100
2900
100
100
100
100
5730
100
100
100
100
100
100
350
100
430
100
100
410
100
400
100
100
100
100
100
100
1300
410
100
100
100
100
100
100
100
100
100
100
100
100
2790
100
100
410
100
100
100
100
100
100
100
100
100
100
100
370
100
100
490
100
380
100
100
380
100
100
100
100
100
100
100
100
100
100
100
370
100
100
100
100
100
100
100
100
100
100
1550
100
100
400
100
100
100
100
100
100
100
100
100
100
100
100
450
100
100
100
100
100
100
100
100
100
1150
100
100
100
100
390
100
100
100
100
600
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
390
100
100
400
100
100
100
1090
100
390
370
100
100
100
100
100
100
100
100
390
2170
100
100
100
100
100
100
100
100
100
870
100
430
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
400
100
100
2850
100
2320
100
100
1010
100
100
100
100
420
100
100
100
100
100
100
100
350
100
100
680
100
100
430
100
100
100
100
100
100
100
100
440
350
760
100
100
720
100
100
440
100
100
100
100
410
100
5450
100
100
100
100
820
100
100
100
100
580
830
100
2820
410
100
100
100
370
100
100
100
100
100
100
100
410
100
100
100
100
100
360
710
580
100
100
100
100
1090
100
100
870
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
370
100
100
1070
100
100
100
100
430
1550
100
400
100
100
100
100
100
100
100
100
100
100
1550
100
100
410
100
100
100
100
370
440
100
100
100
100
100
100
100
450
100
100
100
100
100
100
820
100
100
100
100
100
2630
100
100
100
100
440
100
100
100
100
920
100
100
710
100
100
1680
870
100
100
100
690
100
100
2010
600
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
1360
100
100
100
100
100
380
100
1070
100
900
1110
800
100
100
100
100
100
100
100
400
100
100
920
100
100
100
100
100
100
100
100
10460
1260
1460
100
100
940
100
100
370
100
500
100
100
100
1130
100
100
800
100
100
100
100
100
100
100
440
350
100
100
1120
100
100
100
100
100
100
100
100
460
100
100
100
420
100
100
100
650
100
100
100
1520
1180
100
100
100
100
1540
100
100
100
100
100
100
100
100
420
100
2670
100
100
100
100
390
100
100
100
100
100
100
3820
100
100
100
100
100
100
100
100
720
100
100
1620
420
100
480
100
100
100
100
740
930
740
100
100
100
100
100
750
100
100
100
100
100
1160
100
100
100
100
100
100
440
100
100
100
100
650
520
100
4350
100
100
100
100
610
100
100
100
100
100
440
100
1080
760
100
100
680
2870
100
100
100
1120
100
100
100
1470
100
100
100
1040
100
380
860
100
580
100
100
410
100
410
1970
100
100
100
100
390
100
820
100
100
100
100
100
490
100
100
1280
100
100
440
100
100
100
100
100
100
580
100
100
440
100
100
4390
100
100
100
100
100
100
100
100
910
100
100
100
100
100
100
360
410
100
100
100
100
890
100
100
100
1080
440
690
100
100
100
430
420
100
370
100
100
100
100
100
100
100
100
100
100
100
100
980
370
100
100
100
100
100
100
100
100
400
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
540
630
100
100
100
100
100
100
100
460
100
100
100
100
100
100
100
100
880
100
350
100
1050
100
100
100
580
100
100
920
100
100
100
100
100
100
100
100
350
2430
590
100
100
100
100
100
100
620
100
100
100
470
100
100
100
360
100
100
100
100
900
100
610
700
100
900
2630
440
2730
100
820
390
100
440
100
100
100
100
690
350
100
100
480
100
100
100
100
1990
100
100
100
350
